ArtikelNr,groesse,ReferenzNr,Index,Bestand
54128,"46 Damen",160188,6,
54128,"48 Damen",160189,7,
54129,"34 Damen",160190,0,
54129,"36 Damen",160191,1,
54129,"38 Damen",160192,2,1.0
54129,"40 Damen",160193,3,
54129,"42 Damen",160194,4,
54129,"44 Damen",160195,5,
54129,"46 Damen",160196,6,
54129,"48 Damen",160197,7,
49698,XS,160198,0,
49698,S,160199,1,
49698,M,160200,2,
49698,XL,160201,4,
49698,XXL,160202,5,
54130,L,160203,3,
54130,XS,160204,0,
54130,S,160205,1,
54130,M,160206,2,
54130,XL,160207,4,
54130,XXL,160208,5,
30331,XS,160209,0,
30331,XXXL,160210,6,
35717,XXXL,160211,6,1.0
35717,XS,160212,0,
54131,XS,160213,0,
54131,S,160214,1,
54131,M,160215,2,
54131,L,160216,3,
54131,XL,160217,4,1.0
54131,XXL,160218,5,
35903,XXXL,160219,6,1.0
54132,XS,160220,0,
54132,S,160221,1,
54132,M,160222,2,1.0
54132,L,160223,3,1.0
54132,XL,160224,4,
54132,XXL,160225,5,
54133,L,160226,3,
54133,M,160227,2,1.0
54133,XL,160228,4,1.0
54133,S,160229,1,
54133,XXL,160230,5,1.0
54133,XS,160232,0,
38962,XS,160233,0,
54134,XS,160234,0,
54134,S,160235,1,
54134,M,160236,2,
54134,L,160237,3,
54134,XL,160238,4,
54134,XXL,160239,5,
25488,XS,160240,0,
45866,XS,160241,0,
15884,XS,160242,0,
49733,XS,160243,0,
41087,XS,160244,0,
35655,XS,160245,0,
27926,XS,160246,0,
24310,XS,160247,0,
54135,XS,160248,0,
54135,S,160249,1,
54135,M,160250,2,
54135,L,160251,3,
54135,XL,160252,4,
54135,XXL,160253,5,
54136,XS,160254,0,
54136,S,160255,1,
54136,M,160256,2,
54136,L,160257,3,
54136,XL,160258,4,
54136,XXL,160259,5,1.0
54137,XS,160260,0,
54137,S,160261,1,
54137,M,160262,2,1.0
54137,L,160263,3,
54137,XL,160264,4,
54137,XXL,160265,5,
54138,"44 Herren",160266,0,
54138,"46 Herren",160267,1,
54138,"48 Herren",160268,2,
54138,"50 Herren",160269,3,2.0
54138,"52 Herren",160270,4,
54138,"54 Herren",160271,5,
54138,"56 Herren",160272,6,
54138,"58 Herren",160273,7,
54138,"60 Herren",160274,8,
52730,"60 Herren",160275,8,
54139,"44 Herren",160276,0,
54139,"46 Herren",160277,1,
54139,"48 Herren",160278,2,
54139,"50 Herren",160279,3,
54139,"52 Herren",160280,4,
54139,"54 Herren",160281,5,
54139,"56 Herren",160282,6,
54139,"58 Herren",160283,7,
54139,"60 Herren",160284,8,
54140,"44 Herren",160285,0,
54140,"46 Herren",160286,1,
54140,"48 Herren",160287,2,
54140,"50 Herren",160288,3,
54140,"52 Herren",160289,4,
54140,"54 Herren",160290,5,
54140,"56 Herren",160291,6,
54140,"58 Herren",160292,7,
54140,"60 Herren",160293,8,
54141,"44 Herren",160294,0,
54141,"46 Herren",160295,1,
54141,"48 Herren",160296,2,
54141,"50 Herren",160297,3,
54141,"52 Herren",160298,4,
54141,"54 Herren",160299,5,
54141,"56 Herren",160300,6,
54141,"58 Herren",160301,7,
54141,"60 Herren",160302,8,
54142,"44 Herren",160303,0,
54142,"46 Herren",160304,1,
54142,"48 Herren",160305,2,
54142,"50 Herren",160306,3,
54142,"52 Herren",160307,4,
54142,"54 Herren",160308,5,
54142,"56 Herren",160309,6,
54142,"58 Herren",160310,7,
54142,"60 Herren",160311,8,
54143,"44 Herren",160312,0,
54143,"46 Herren",160313,1,
54143,"48 Herren",160314,2,
54143,"50 Herren",160315,3,
54143,"52 Herren",160316,4,
54143,"54 Herren",160317,5,
54143,"56 Herren",160318,6,
54143,"58 Herren",160319,7,
54143,"60 Herren",160320,8,
47921,"44 Herren",160321,0,
47921,"60 Herren",160322,7,
54144,"46 Herren",160323,1,
54144,"48 Herren",160324,2,
54144,"50 Herren",160325,3,
54144,"52 Herren",160326,4,
54144,"54 Herren",160327,5,
54144,"56 Herren",160328,6,
54144,"44 Herren",160329,0,
54144,"60 Herren",160330,7,
54145,-,160331,0,
54146,"44 Herren",160332,0,
54146,"46 Herren",160333,1,
54146,"48 Herren",160334,2,
54146,"50 Herren",160335,3,
54146,"52 Herren",160336,4,
54146,"54 Herren",160337,5,
54146,"56 Herren",160338,6,
54146,"58 Herren",160339,7,
54147,"44 Herren",160340,0,
54147,"46 Herren",160341,1,
54147,"48 Herren",160342,2,
54147,"50 Herren",160343,3,
54147,"52 Herren",160344,4,
54147,"54 Herren",160345,5,
54147,"56 Herren",160346,6,
54147,"58 Herren",160347,7,
54148,"44 Herren",160348,0,
54148,"46 Herren",160349,1,
54148,"48 Herren",160350,2,
54148,"50 Herren",160351,3,
54148,"52 Herren",160352,4,
54148,"54 Herren",160353,5,
54148,"56 Herren",160354,6,
54148,"58 Herren",160355,7,
54149,"44 Herren",160356,0,
54149,"46 Herren",160357,1,
54149,"48 Herren",160358,2,
54149,"50 Herren",160359,3,
54149,"52 Herren",160360,4,
54149,"54 Herren",160361,5,
54149,"56 Herren",160362,6,
54149,"58 Herren",160363,7,
49103,"60 Herren",160365,8,
47460,"60 Herren",160366,8,
53165,"52 Herren",160367,4,
53165,"54 Herren",160368,5,
53165,"58 Herren",160369,7,
53165,"60 Herren",160370,8,
53165,"44 Herren",160371,0,
53165,"46 Herren",160372,1,
53165,"48 Herren",160373,2,
52501,"58 Herren",160374,7,
52501,"60 Herren",160375,8,
52501,"44 Herren",160376,0,
52501,"46 Herren",160377,1,
52501,"48 Herren",160378,2,
52501,"50 Herren",160379,3,
52501,"52 Herren",160380,4,
52501,"54 Herren",160381,5,
54150,"56 Herren",160382,6,
54150,"50 Herren",160383,3,
54150,"52 Herren",160384,4,
54150,"54 Herren",160385,5,
54150,"58 Herren",160386,7,
54150,"60 Herren",160387,8,
54150,"44 Herren",160388,0,
54150,"46 Herren",160389,1,
54150,"48 Herren",160390,2,
54151,"56 Herren",160391,6,
54151,"50 Herren",160392,3,
54151,"52 Herren",160393,4,
54151,"54 Herren",160394,5,
54151,"58 Herren",160395,7,
54151,"60 Herren",160396,8,
54151,"44 Herren",160397,0,
54151,"46 Herren",160398,1,
54151,"48 Herren",160399,2,
54152,"44 Herren",160400,0,
54152,"46 Herren",160401,1,
54152,"48 Herren",160402,2,
54152,"50 Herren",160403,3,
54152,"52 Herren",160404,4,
54152,"54 Herren",160405,5,
54152,"56 Herren",160406,6,
54152,"58 Herren",160407,7,
54153,"44 Herren",160408,0,
54153,"54 Herren",160409,5,
54153,"56 Herren",160410,6,
54153,"58 Herren",160411,7,
54153,"46 Herren",160412,1,
54153,"48 Herren",160413,2,
54153,"50 Herren",160414,3,
54153,"52 Herren",160415,4,
54154,"44 Herren",160416,0,
54154,"54 Herren",160417,5,
54154,"56 Herren",160418,6,
54154,"58 Herren",160419,7,
54154,"46 Herren",160420,1,
54154,"48 Herren",160421,2,
54154,"50 Herren",160422,3,
54154,"52 Herren",160423,4,
54155,"44 Herren",160424,0,
54155,"46 Herren",160425,1,
54155,"48 Herren",160426,2,
54155,"50 Herren",160427,3,
54155,"52 Herren",160428,4,
54155,"54 Herren",160429,5,
54155,"56 Herren",160430,6,
54155,"58 Herren",160431,7,
54156,"44 Herren",160432,0,
54156,"46 Herren",160433,1,
54156,"48 Herren",160434,2,
54156,"50 Herren",160435,3,
54156,"52 Herren",160436,4,
54156,"54 Herren",160437,5,
54156,"56 Herren",160438,6,
54156,"58 Herren",160439,7,
54157,"44 Herren",160440,0,
54157,"46 Herren",160441,1,
54157,"48 Herren",160442,2,
54157,"50 Herren",160443,3,
54157,"52 Herren",160444,4,
54157,"54 Herren",160445,5,
54157,"56 Herren",160446,6,
54157,"58 Herren",160447,7,
54158,"44 Herren",160448,0,
54158,"46 Herren",160449,1,
54158,"48 Herren",160450,2,
54158,"50 Herren",160451,3,
54158,"52 Herren",160452,4,
54158,"54 Herren",160453,5,
54158,"56 Herren",160454,6,
54158,"58 Herren",160455,7,
54159,"44 Herren",160456,0,
54159,"46 Herren",160457,1,
54159,"48 Herren",160458,2,
54159,"50 Herren",160459,3,
54159,"52 Herren",160460,4,
54159,"54 Herren",160461,5,
54159,"56 Herren",160462,6,
54159,"58 Herren",160463,7,
54160,"44 Herren",160464,0,
54160,"46 Herren",160465,1,
54160,"48 Herren",160466,2,
54160,"50 Herren",160467,3,
54160,"52 Herren",160468,4,
54160,"54 Herren",160469,5,
54160,"56 Herren",160470,6,
54160,"58 Herren",160471,7,
54161,"44 Herren",160472,0,
54161,"46 Herren",160473,1,
54161,"48 Herren",160474,2,
54161,"50 Herren",160475,3,
54161,"52 Herren",160476,4,
54161,"54 Herren",160477,5,
54161,"56 Herren",160478,6,
54161,"58 Herren",160479,7,
54162,"44 Herren",160480,0,
54162,"46 Herren",160481,1,
54162,"48 Herren",160482,2,
54162,"50 Herren",160483,3,
54162,"52 Herren",160484,4,
54162,"54 Herren",160485,5,
54162,"56 Herren",160486,6,
54162,"58 Herren",160487,7,
52496,"52 Herren",160488,4,
52496,"54 Herren",160489,5,
52496,"56 Herren",160490,6,
52496,"58 Herren",160491,7,
52496,"44 Herren",160492,0,
52496,"46 Herren",160493,1,
52496,"48 Herren",160494,2,
53873,"52 Herren",160496,4,
53873,"54 Herren",160497,5,
53873,"56 Herren",160498,6,
53873,"58 Herren",160499,7,
53873,"44 Herren",160500,0,
53873,"46 Herren",160501,1,
53873,"48 Herren",160502,2,
52475,"46 Herren",160503,1,
52475,"48 Herren",160504,2,
52475,"52 Herren",160505,4,
52475,"54 Herren",160506,5,
52475,"56 Herren",160507,6,
52475,"58 Herren",160508,7,
54163,"44 Herren",160509,0,
54163,"46 Herren",160510,1,
54163,"48 Herren",160511,2,
54163,"50 Herren",160512,3,
54163,"52 Herren",160513,4,
54163,"54 Herren",160514,5,
54163,"56 Herren",160515,6,
54163,"58 Herren",160516,7,
54163,"60 Herren",160517,8,
41915,"60 Herren",160518,8,
53469,"60 Herren",160519,8,
42913,"44 Herren",160520,0,
42913,"54 Herren",160521,5,
42913,"56 Herren",160522,6,
42913,"58 Herren",160523,7,
26166,"60 Herren",160524,8,
26166,"44 Herren",160525,0,
21597,"60 Herren",160526,8,1.0
21597,"44 Herren",160527,0,
25674,"44 Herren",160528,0,
25674,"46 Herren",160529,1,
54164,S/M,160530,0,
54164,L/XL,160531,1,
54165,S-M,160533,0,1.0
54165,L-XL,160534,1,
54166,S-M,160535,0,1.0
54166,L-XL,160536,1,1.0
54167,S-M,160537,0,
54167,L-XL,160538,1,
54168,S/M,160539,0,1.0
54168,L/XL,160540,1,3.0
54169,S/M,160541,0,1.0
54169,L/XL,160542,1,
54170,S/M,160543,0,
54170,L/XL,160544,1,
54172,S/M,160545,0,
54172,L/XL,160546,1,
54173,S/M,160547,0,
54173,L/XL,160548,1,
54174,S/M,160549,0,
54174,L/XL,160550,1,
54175,S/M,160551,0,
54175,L/XL,160552,1,
54176,S/M,160553,0,
54176,L/XL,160554,1,
54177,-,160555,0,
54178,"20 g",160556,0,
54179,"48 Herren",160558,0,
54179,"50 Herren",160559,1,
54179,"52 Herren",160560,2,2.0
54179,"54 Herren",160561,3,
54179,"56 Herren",160562,4,
54179,"58 Herren",160563,5,
54179,"60 Herren",160564,6,
54180,XS,160565,0,
54180,S,160566,1,
54180,M,160567,2,
54180,L,160568,3,
54180,XL,160569,4,
54181,-,160570,0,3.0
54182,XS,160571,0,1.0
54182,S,160572,1,1.0
54182,M,160573,2,
54182,L,160574,3,1.0
54182,XL,160575,4,
54182,XXL,160576,5,
54182,XXXL,160577,6,
54183,XS,160578,0,
54183,S,160579,1,
54183,M,160580,2,
54183,L,160581,3,
54183,XL,160582,4,
54183,XXL,160583,5,
54183,XXXL,160584,6,
54184,XS,160585,0,
54184,S,160586,1,1.0
54184,M,160587,2,1.0
54184,L,160588,3,
54184,XL,160589,4,
54184,XXL,160590,5,
54184,XXXL,160591,6,
54185,XS,160592,0,
54185,S,160593,1,
54185,M,160594,2,
54185,L,160595,3,
54185,XL,160596,4,
54185,XXL,160597,5,
54185,XXXL,160598,6,
54186,XS,160599,0,
54186,S,160600,1,
54186,M,160601,2,
54186,L,160602,3,
54186,XL,160603,4,
54187,XS,160604,0,
54187,S,160605,1,1.0
54187,M,160606,2,
54187,L,160607,3,1.0
54187,XL,160608,4,
54188,XS,160609,0,
54188,S,160610,1,
54188,M,160611,2,
54188,L,160612,3,1.0
54188,XL,160613,4,
54189,XS,160614,0,
54189,S,160615,1,
54189,M,160616,2,1.0
54189,L,160617,3,1.0
54189,XL,160618,4,
54190,XS,160619,0,
54190,S,160620,1,
54190,M,160621,2,
54190,L,160622,3,
54190,XL,160623,4,
54191,S,160624,1,
54191,M,160625,2,
54191,L,160626,3,
54191,XL,160627,4,
54191,XXL,160628,5,
34762,XS,160629,0,
51148,XS,160630,0,
51147,XS,160632,0,
53120,XS,160633,0,
54191,XS,160634,0,
53932,XS,160635,0,
54192,M,160636,2,
54192,L,160637,3,
54192,XL,160638,4,1.0
54192,XXL,160639,5,
54192,S,160640,1,
54192,XS,160641,0,
54193,M,160642,2,
54193,L,160643,3,
54193,XL,160644,4,
54193,XXL,160645,5,
54193,S,160646,1,
54193,XS,160647,0,
51152,XS,160648,0,
51151,XS,160649,0,
53837,XS,160650,0,
53048,XS,160651,0,
53051,XXXL,160652,6,
53051,XS,160653,0,
50580,XXXL,160655,6,
50580,XS,160656,0,
51153,XXXL,160657,6,
51153,XS,160658,0,
50581,XXXL,160659,6,
50581,XS,160660,0,
51154,XXXL,160661,6,
51154,XS,160662,0,
54194,S,160663,0,
54194,M,160664,1,
54194,L,160665,2,
54194,XL,160666,3,
54194,XXL,160667,4,
54195,S,160668,0,
54195,M,160669,1,
54195,L,160670,2,
54195,XL,160671,3,
54195,XXL,160672,4,
54196,S,160673,0,
54196,M,160674,1,
54196,L,160675,2,
54196,XL,160676,3,
54196,XXL,160677,4,
54197,-,160678,0,1.0
54198,-,160679,0,2.0
54199,"40,0 EUR",160680,0,
54199,"40,5 EUR",160681,1,
54199,"41,0 EUR",160682,2,
54199,"41,5 EUR",160683,3,
54199,"42,0 EUR",160684,4,
54199,"42,5 EUR",160685,5,
54199,"43,0 EUR",160686,6,1.0
54199,"43,5 EUR",160687,7,1.0
54199,"44,0 EUR",160688,8,
54199,"44,5 EUR",160689,9,
54199,"45,0 EUR",160690,10,
54199,"45,5 EUR",160691,11,1.0
54199,"46,0 EUR",160692,12,1.0
54199,"46,5 EUR",160693,13,
54199,"47,0 EUR",160694,14,
54199,"47,5 EUR",160695,15,
54199,"48,0 EUR",160696,16,
54200,"40,0 EUR",160697,0,
54200,"40,5 EUR",160698,1,
54200,"41,0 EUR",160699,2,
54200,"41,5 EUR",160700,3,
54200,"42,0 EUR",160701,4,
54200,"42,5 EUR",160702,5,
54200,"43,0 EUR",160703,6,
54200,"43,5 EUR",160704,7,
54200,"44,0 EUR",160705,8,
54200,"44,5 EUR",160706,9,
54200,"45,0 EUR",160707,10,
54200,"45,5 EUR",160708,11,
54200,"46,0 EUR",160709,12,
54200,"46,5 EUR",160710,13,
54200,"47,0 EUR",160711,14,
54200,"47,5 EUR",160712,15,
54200,"48,0 EUR",160713,16,
54201,"40,0 EUR",160714,8,
54201,"40,5 EUR",160715,9,
54201,"41,0 EUR",160716,10,
54201,"41,5 EUR",160717,11,
54201,"42,0 EUR",160718,12,
54201,"36,0 EUR",160719,0,
54201,"36,5 EUR",160720,1,
54201,"37,0 EUR",160721,2,
54201,"37,5 EUR",160722,3,
54201,"38,0 EUR",160723,4,
54201,"38,5 EUR",160724,5,
54201,"39,0 EUR",160725,6,
54201,"39,5 EUR",160726,7,
54202,"40,0 EUR",160731,0,
54202,"40,5 EUR",160732,1,
54202,"41,0 EUR",160733,2,
54202,"41,5 EUR",160734,3,
54202,"42,0 EUR",160735,4,
54202,"42,5 EUR",160736,5,
54202,"43,0 EUR",160737,6,
54202,"43,5 EUR",160738,7,
54202,"44,0 EUR",160739,8,
54202,"44,5 EUR",160740,9,
54202,"45,0 EUR",160741,10,
54202,"45,5 EUR",160742,11,
54202,"46,0 EUR",160743,12,
54202,"46,5 EUR",160744,13,
54202,"47,0 EUR",160745,14,
54202,"47,5 EUR",160746,15,
54202,"48,0 EUR",160747,16,
54203,"40,0 EUR",160748,8,
54203,"40,5 EUR",160749,9,
54203,"41,0 EUR",160750,10,
54203,"41,5 EUR",160751,11,
54203,"42,0 EUR",160752,12,
54203,"36,0 EUR",160753,0,
54203,"36,5 EUR",160754,1,
54203,"37,0 EUR",160755,2,
54203,"37,5 EUR",160756,3,
54203,"38,0 EUR",160757,4,
54203,"38,5 EUR",160758,5,
54203,"39,0 EUR",160759,6,
54203,"39,5 EUR",160760,7,
54204,"40,0 EUR",160761,0,
54204,"40,5 EUR",160762,1,
54204,"41,0 EUR",160763,2,
54204,"41,5 EUR",160764,3,
54204,"42,0 EUR",160765,4,
54204,"42,5 EUR",160766,5,
54204,"43,0 EUR",160767,6,
54204,"43,5 EUR",160768,7,
54204,"44,0 EUR",160769,8,1.0
54204,"44,5 EUR",160770,9,
54204,"45,0 EUR",160771,10,1.0
54204,"45,5 EUR",160772,11,
54204,"46,0 EUR",160773,12,
54204,"46,5 EUR",160774,13,
54204,"47,0 EUR",160775,14,2.0
54204,"48,0 EUR",160776,15,
54205,"40,0 EUR",160777,0,
54205,"40,5 EUR",160778,1,
54205,"41,0 EUR",160779,2,
54205,"41,5 EUR",160780,3,
54205,"42,0 EUR",160781,4,
54205,"42,5 EUR",160782,5,
54205,"43,0 EUR",160783,6,
54205,"43,5 EUR",160784,7,
54205,"44,0 EUR",160785,8,
54205,"44,5 EUR",160786,9,
54205,"45,0 EUR",160787,10,
54205,"45,5 EUR",160788,11,
54205,"46,0 EUR",160789,12,
54205,"46,5 EUR",160790,13,
54205,"47,0 EUR",160791,14,
54205,"47,5 EUR",160792,15,
54205,"48,0 EUR",160793,16,
54206,"36,0 EUR",160794,0,
54206,"36,5 EUR",160795,1,
54206,"37,0 EUR",160796,2,
54206,"37,5 EUR",160797,3,
54206,"38,0 EUR",160798,4,
54206,"38,5 EUR",160799,5,
54206,"39,0 EUR",160800,6,
54206,"39,5 EUR",160801,7,
54206,"40,0 EUR",160802,8,
54206,"40,5 EUR",160803,9,
54206,"41,0 EUR",160804,10,
54206,"41,5 EUR",160805,11,
54206,"42,0 EUR",160806,12,
54207,S,160807,0,
54207,M,160808,1,
54207,L,160809,2,
54207,XL,160810,3,
54207,XXL,160811,4,
54208,S,160812,0,
54208,M,160813,1,
54208,L,160814,2,
54208,XL,160815,3,1.0
54208,XXL,160816,4,
54209,XS,160817,0,
54209,S,160818,1,1.0
54209,M,160819,2,
54209,L,160820,3,
54209,XL,160821,4,
54210,XS,160822,0,
54210,S,160823,1,
54210,M,160824,2,
54210,L,160825,3,
54210,XL,160826,4,
54211,XS,160827,0,
54211,S,160828,1,
54211,M,160829,2,
54211,L,160830,3,
54211,XL,160831,4,
54212,XS,160832,0,
54212,S,160833,1,
54212,M,160834,2,1.0
54212,L,160835,3,
54212,XL,160836,4,
50787,XXXL,160837,5,
54213,S,160838,0,
54213,M,160839,1,
54213,L,160840,2,
54213,XL,160841,3,
54213,XXL,160842,4,
54213,XXXL,160843,5,
53349,XXL,160844,5,
54214,XS,160845,0,
54214,S,160846,1,
54214,M,160847,2,
54214,L,160848,3,
54214,XL,160849,4,
54214,XXL,160850,5,
54215,XS,160851,0,
54215,S,160852,1,
54215,M,160853,2,
54215,L,160854,3,
54215,XL,160855,4,
54215,XXL,160856,5,
54216,XS,160857,0,
54216,S,160858,1,
54216,M,160859,2,
54216,L,160860,3,
54216,XL,160861,4,
54217,S,160862,0,
54217,M,160863,1,
54217,L,160864,2,1.0
54217,XL,160865,3,1.0
54217,XXL,160866,4,1.0
54217,XXXL,160867,5,
54218,XS,160868,0,
54218,S,160869,1,
54218,M,160870,2,
54218,L,160871,3,
54218,XL,160872,4,
54219,"32 Liter",160873,0,
54220,"28 Liter",160874,0,
54222,XS,160876,0,
54222,S,160877,1,
54222,M,160878,2,
54222,L,160879,3,
54222,XL,160880,4,
54222,XXL,160881,5,
54223,XS,160882,0,
54223,S,160883,1,
54223,M,160884,2,
54223,L,160885,3,
54223,XL,160886,4,
54223,XXL,160887,5,
54224,S,160888,0,
54224,M,160889,1,
54224,L,160890,2,
54224,XL,160891,3,
54224,XXL,160892,4,
54224,XXXL,160893,5,
54225,XS,160894,0,
54225,S,160895,1,
54225,M,160896,2,
54225,L,160897,3,1.0
54225,XL,160898,4,
54226,S,160899,0,
54226,M,160900,1,
54226,L,160901,2,
54226,XL,160902,3,
54226,XXL,160903,4,
54227,XS,160904,0,
54227,S,160905,1,
54227,M,160906,2,
54227,L,160907,3,
54227,XL,160908,4,
54230,"28 Liter",160921,0,
54231,S,160922,0,
54231,M,160923,1,
54231,L,160924,2,
54231,XL,160925,3,
54231,XXL,160926,4,
53309,XXL,160927,5,
54232,XS,160928,0,
54232,S,160929,1,
54232,M,160930,2,
54232,L,160931,3,
54232,XL,160932,4,
54232,XXL,160933,5,
54233,XS,160934,0,
54233,S,160935,1,
54233,M,160936,2,
54233,L,160937,3,
54233,XL,160938,4,
54233,XXL,160939,5,
49079,XXL,160940,5,
54234,XS,160941,0,
54234,S,160942,1,
54234,M,160943,2,
54234,L,160944,3,
54234,XL,160945,4,
54234,XXL,160946,5,
49004,XXL,160947,5,1.0
54235,XS,160948,0,
54235,S,160949,1,
54235,M,160950,2,
54235,L,160951,3,
54235,XL,160952,4,
54235,XXL,160953,5,
54237,XS,160959,0,
54237,S,160960,1,
54237,M,160961,2,
54237,L,160962,3,
54237,XL,160963,4,
54238,XS,160964,0,
54238,S,160965,1,
54238,M,160966,2,
54238,L,160967,3,
54238,XL,160968,4,
54238,XXL,160969,5,
54239,XS,160970,0,
54239,S,160971,1,
54239,M,160972,2,
54239,L,160973,3,
54239,XL,160974,4,
54240,XS,160976,0,
54240,S,160977,1,
54240,M,160978,2,
54240,L,160979,3,
54240,XL,160980,4,1.0
54241,"W 40",160988,6,
54241,"W 28",160989,0,
54241,"W 30",160990,1,
54241,"W 32",160991,2,
54241,"W 34",160992,3,
54241,"W 36",160993,4,
54241,"W 38",160994,5,1.0
54242,"W 28",160995,0,
54242,"W 30",160996,1,
54242,"W 32",160997,2,
54242,"W 34",160998,3,
54242,"W 40",160999,6,
54242,"W 36",161000,4,
54242,"W 38",161001,5,
54243,XS,161003,0,
54243,S,161004,1,
54243,M,161005,2,
54243,L,161006,3,
54243,XL,161007,4,
54244,XS,161008,0,
54244,S,161009,1,
54244,M,161010,2,1.0
54244,L,161011,3,1.0
54244,XL,161012,4,
54244,XXL,161013,5,
54245,XS,161015,0,
54245,S,161016,1,
54245,M,161017,2,
54245,L,161018,3,
54245,XL,161019,4,
54245,XXL,161020,5,
54246,XS,161021,0,
54246,S,161022,1,
54246,M,161023,2,
54246,L,161024,3,
54246,XL,161025,4,
54246,XXL,161026,5,
54247,XS,161027,0,
54247,S,161028,1,
54247,M,161029,2,
54247,L,161030,3,
54247,XL,161031,4,
54247,XXL,161032,5,
54248,XS,161033,0,
54248,S,161034,1,1.0
54248,M,161035,2,
54248,L,161036,3,
54248,XL,161037,4,
54248,XXL,161038,5,
54249,XXS,161040,0,
54249,XS,161041,1,
54249,S,161042,2,
54249,M,161043,3,
54249,L,161044,4,1.0
54249,XL,161045,5,
54249,XXL,161046,6,
45742,XXS,161047,0,
54250,XS,161048,0,
54250,S,161049,1,
54250,M,161050,2,
54250,L,161051,3,
54250,XL,161052,4,
54250,XXL,161053,5,
54251,XS,161054,0,
54251,S,161055,1,
54251,M,161056,2,
54251,L,161057,3,
54251,XL,161058,4,
54251,XXL,161059,5,
54252,XS,161060,0,
54252,S,161061,1,
54252,M,161062,2,
54252,L,161063,3,
54252,XL,161064,4,
54252,XXL,161065,5,
54253,XS,161066,0,
54253,S,161067,1,
54253,M,161068,2,1.0
54253,L,161069,3,
54253,XL,161070,4,
54253,XXL,161071,5,
54254,XS,161072,0,
54254,S,161073,1,
54254,M,161074,2,
54254,L,161075,3,
54254,XL,161076,4,
54254,XXL,161077,5,
54255,"40 Liter",161078,0,
54256,"40 Liter",161079,0,
54257,-,161080,0,
54258,"1 liter",161081,0,1.0
54259,"1 liter",161082,0,1.0
54260,"1 liter",161083,0,
54261,"8 Liter",161084,0,
54262,"8 Liter",161085,0,1.0
54263,"8 Liter",161086,0,
54264,"8 Liter",161087,0,
54265,-,161088,0,
54266,"0,5 Liter",161089,0,
54267,XXL,161090,4,
46732,"42,5 EUR",161091,10,
54268,"40,0 EUR",161092,0,
54268,"41,0 EUR",161093,1,
54268,"41,5 EUR",161094,2,
54268,"42,0 EUR",161095,3,
54268,"43,0 EUR",161096,4,
54268,"43,5 EUR",161097,5,
54268,"44,0 EUR",161098,6,
54268,"44,5 EUR",161099,7,
54268,"45,0 EUR",161100,8,
54268,"46,0 EUR",161101,9,
54268,"46,5 EUR",161102,10,1.0
54269,"36,0 EUR",161103,0,
54269,"37,0 EUR",161104,1,
54269,"37,5 EUR",161105,2,
54269,"38,0 EUR",161106,3,
54269,"38,5 EUR",161107,4,
54269,"39,0 EUR",161108,5,
54269,"40,0 EUR",161109,6,
54269,"40,5 EUR",161110,7,
54269,"41,0 EUR",161111,8,
54269,"42,0 EUR",161112,9,
54269,"42,5 EUR",161113,10,
54270,"40,0 EUR",161114,0,
54270,"41,0 EUR",161115,1,
54270,"41,5 EUR",161116,2,
54270,"42,0 EUR",161117,3,
54270,"43,0 EUR",161118,4,
54270,"43,5 EUR",161119,5,
54270,"44,0 EUR",161120,6,
54270,"44,5 EUR",161121,7,
54270,"45,0 EUR",161122,8,
54270,"46,0 EUR",161123,9,
54270,"46,5 EUR",161124,10,
54270,"47,0 EUR",161125,11,
54270,"48,0 EUR",161126,12,
54270,"49,0 EUR",161127,13,
54270,"50,0 EUR",161128,14,
54271,"40,0 EUR",161129,0,
54271,"41,0 EUR",161130,1,
54271,"41,5 EUR",161131,2,
54271,"42,0 EUR",161132,3,
54271,"43,0 EUR",161133,4,
54271,"43,5 EUR",161134,5,
54271,"44,0 EUR",161135,6,
54271,"44,5 EUR",161136,7,
54271,"45,0 EUR",161137,8,
54271,"46,0 EUR",161138,9,
54271,"46,5 EUR",161139,10,
54271,"47,0 EUR",161140,11,
54271,"48,0 EUR",161141,12,
54271,"49,0 EUR",161142,13,
54271,"50,0 EUR",161143,14,
54272,"36,0 EUR",161144,0,
54272,"37,0 EUR",161145,1,
54272,"37,5 EUR",161146,2,
54272,"38,0 EUR",161147,3,
54272,"38,5 EUR",161148,4,
54272,"39,0 EUR",161149,5,
54272,"40,0 EUR",161150,6,
54272,"40,5 EUR",161151,7,
54272,"41,0 EUR",161152,8,
54272,"42,0 EUR",161153,9,
54272,"42,5 EUR",161154,10,
54273,"36,0 EUR",161156,0,
54273,"37,0 EUR",161157,1,
54273,"37,5 EUR",161158,2,
54273,"38,0 EUR",161159,3,
54273,"38,5 EUR",161160,4,
54273,"39,0 EUR",161161,5,
54273,"40,0 EUR",161162,6,
54273,"40,5 EUR",161163,7,
54273,"41,0 EUR",161164,8,
54273,"42,0 EUR",161165,9,
54273,"42,5 EUR",161166,10,
54274,"55 Liter",161167,0,
54275,"36,0 EUR",161168,0,
54275,"37,0 EUR",161169,1,
54275,"37,5 EUR",161170,2,
54275,"38,0 EUR",161171,3,
54275,"38,5 EUR",161172,4,
54275,"39,0 EUR",161173,5,1.0
54275,"40,0 EUR",161174,6,
54275,"40,5 EUR",161175,7,
54275,"41,0 EUR",161176,8,
54275,"42,0 EUR",161177,9,
54276,"40,0 EUR",161178,0,
